version;wahl-behoerde-gs;wahl-datum;wahl-name;wahl-leiter-gs;wahl-leiter-name;gebiet-ebene-5-nr;gebiet-ebene-5-name;gebiet-ebene-4-nr;gebiet-ebene-4-name;gebiet-ebene-3-nr;gebiet-ebene-3-name;gebiet-ebene-2-nr;gebiet-ebene-2-name;bezirk-nr;bezirk-name;BRIEFWAHLBEZIRK-NR;bezirk-art;bezirk-repräsentativ;kandidat-gebiet-nr;kandidat-gebiet-bezeichnung;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;06;06 Eppenhausen;1061;1061 Walddorfstr.;6011;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;06;06 Eppenhausen;1062;1062 Ascherothstr.;6011;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;06;06 Eppenhausen;1063;1063 Boloh;6012;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;06;06 Eppenhausen;1064;1064 Haferkamp;6012;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;06;06 Eppenhausen;1065;1065 Fachhochschule;6012;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;07;07 Emst;1071;1071 Am Waldesrand;6013;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;07;07 Emst;1072;1072 Alt-Emst;6013;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;07;07 Emst;1073;1073 Fritz-Steinhoff-Park;6013;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;07;07 Emst;1074;1074 Max-Planck-Str. / Haßley;6014;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;07;07 Emst;1075;1075 Bissingheim;6014;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;08;08 Remberg;1081;1081 Haldener Str.;6015;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;08;08 Remberg;1082;1082 Rembergstr.;6015;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;08;08 Remberg;1083;1083 Eickertstr.;6015;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;08;08 Remberg;1084;1084 Bülowstr.;6016;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;08;08 Remberg;1085;1085 Eppenhauser Str.;6016;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;09;09 Wehringhausen/Stadtgarten;1091;1091 Minervastr.;6017;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;09;09 Wehringhausen/Stadtgarten;1092;1092 St. Michael-Kirche;6017;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;09;09 Wehringhausen/Stadtgarten;1093;1093 Stadtgarten;6018;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;09;09 Wehringhausen/Stadtgarten;1094;1094 Sternwarte;6018;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;10;10 Wehringhausen/Kuhlerkamp;1101;1101 Cunosiedlung;6019;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;10;10 Wehringhausen/Kuhlerkamp;1102;1102 Kuhlerkamp;6019;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;10;10 Wehringhausen/Kuhlerkamp;1103;1103 Wehringhauser Str. / Philippshöhe;6019;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;10;10 Wehringhausen/Kuhlerkamp;1104;1104 Södingstr.;6020;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;10;10 Wehringhausen/Kuhlerkamp;1105;1105 Feuerwache Mitte;6020;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;10;10 Wehringhausen/Kuhlerkamp;1106;1106 Wilhelmsplatz;6020;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;20;20 Eilpe-Zentrum/Oberhagen;1201;1201 Springe / Tuchmacherstr.;6039;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Mitte;Hagen-Mitte;20;20 Eilpe-Zentrum/Oberhagen;1202;1202 Oberhagen;6039;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;11;11 Boele/Hengstey/Brockhausen;2111;2111 Brockhausen;6021;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;11;11 Boele/Hengstey/Brockhausen;2112;2112 Niedernhofstr.;6021;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;11;11 Boele/Hengstey/Brockhausen;2113;2113 Hilgenland;6021;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;11;11 Boele/Hengstey/Brockhausen;2114;2114 Hagener Str.;6022;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;11;11 Boele/Hengstey/Brockhausen;2115;2115 Boele Kirche;6022;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;11;11 Boele/Hengstey/Brockhausen;2116;2116 Allensteiner Str. / Hengstey;6022;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;12;12 Kabel/Bathey/Garenfeld;2121;2121 Fritz-Steinhoff-Schule;6023;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;12;12 Kabel/Bathey/Garenfeld;2122;2122 Borgenfeldstr.;6023;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;12;12 Kabel/Bathey/Garenfeld;2123;2123 Knüwenstr.;6023;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;12;12 Kabel/Bathey/Garenfeld;2124;2124 Steinhausstr.;6024;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;12;12 Kabel/Bathey/Garenfeld;2125;2125 Bathey;6024;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;12;12 Kabel/Bathey/Garenfeld;2126;2126 Garenfeld;6024;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;13;13 Helfe/Fley;2131;2131 Helfer Str.;6025;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;13;13 Helfe/Fley;2132;2132 AWO-Heim Helfe;6025;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;13;13 Helfe/Fley;2133;2133 Louise-Schröder-Str.;6025;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;13;13 Helfe/Fley;2134;2134 Fley;6026;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;13;13 Helfe/Fley;2135;2135 Buschstr.;6026;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;13;13 Helfe/Fley;2136;2136 Pappelstr.;6026;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;14;14 Boelerheide;2141;2141 Freiligrathstr.;6027;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;14;14 Boelerheide;2142;2142 Sonntagstr.;6027;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;14;14 Boelerheide;2143;2143 Wilhelm-Leuschner-Str.;6027;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;14;14 Boelerheide;2144;2144 Hügelstr.;6028;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;14;14 Boelerheide;2145;2145 Hamecke;6028;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;15;15 Vorhalle/Eckesey;2151;2151 Masurenstr. / Aehringhausen / Voßacker;6029;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;15;15 Vorhalle/Eckesey;2152;2152 Vorhalle-Zentrum;6029;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;15;15 Vorhalle/Eckesey;2153;2153 Wielandplatz / Becheltestr.;6030;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hagen-Nord;Hagen-Nord;15;15 Vorhalle/Eckesey;2154;2154 Lindenstr. / Funkenhausen;6030;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;16;16 Hohenlimburg-Nord;3161;3161 Halden;6031;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;16;16 Hohenlimburg-Nord;3162;3162 Bandstahlstr.;6031;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;16;16 Hohenlimburg-Nord;3163;3163 Herbeck;6031;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;16;16 Hohenlimburg-Nord;3164;3164 Berchum;6032;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;16;16 Hohenlimburg-Nord;3165;3165 Reh / Henkhausen;6032;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;16;16 Hohenlimburg-Nord;3166;3166 Kirchenberg;6032;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;17;17 Hohenlimburg-Ost;3171;3171 Im Gersegge;6033;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;17;17 Hohenlimburg-Ost;3172;3172 Wiesenstr.;6033;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;17;17 Hohenlimburg-Ost;3173;3173 Im Sibb;6033;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;17;17 Hohenlimburg-Ost;3174;3174 Auf der Heide;6034;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;17;17 Hohenlimburg-Ost;3175;3175 Elsey;6034;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;17;17 Hohenlimburg-Ost;3176;3176 Bezirksverwaltungsstelle Hohenlimburg;6034;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;18;18 Hohenlimburg-Süd;3181;3181 Oeger Str. / Oege;6035;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;18;18 Hohenlimburg-Süd;3182;3182 Wilhelmstr.;6035;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;18;18 Hohenlimburg-Süd;3183;3183 Nahmertal;6035;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;18;18 Hohenlimburg-Süd;3184;3184 Wesselbach;6036;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;18;18 Hohenlimburg-Süd;3185;3185 Wesselbachstr.;6036;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;19;19 Hohenlimburg-West;3191;3191 Holthausen;6037;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;19;19 Hohenlimburg-West;3192;3192 Elseyer Kirchplatz / Am Somborn;6037;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;19;19 Hohenlimburg-West;3193;3193 Mozartstr. / Alter Henkhauser Weg;6038;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Hohenlimburg;Hohenlimburg;19;19 Hohenlimburg-West;3194;3194 Wachtelweg / Am Berge;6038;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Eilpe-Dahl;Eilpe-Dahl;20;20 Eilpe-Zentrum/Oberhagen;4203;4203 Untere Selbecker Str.;6040;W;;???;???Name;;
0.3;05914000;14.09.2025;Wahl der Vertretung der Verbandsversammlung des Regionalverbandes Ruhr (RVR);05914000;Stadt Hagen;;;;;Eilpe-Dahl;Eilpe-Dahl;20;20 Eilpe-Zentrum/Oberhagen;4204;4204 Hüttenbergstr.;6040;W;;???;???Name;;
